Susan,stanley,7
Susan,beer,9
Susan,beer,8
Susan,stanley,7
Susan,beer,7
Susan,telephone,9
Susan,telephone,9
Susan,tabloid,10
Susan,priest,12
Susan,dog,7
Susan,dog,7
Susan,dog,7
Susan,dog,7
Susan,dog,7
Susan,beer,3
Susan,beer,3
Susan,beer,9
Susan,beer,9
